Order_ID,Order_Date,Time_Orderd,Weather,Type_of_order,City,Order_Duration
0x979e,1/3/2022,20:45,Cloudy,Buffet,Metropolitian,25
0x9722,3/4/2022,21:30,Fog,Drinks,Metropolitian,29
0x95d3,4/4/2022,17:20,Cloudy,Buffet,Metropolitian,39
0x74fa,6/3/2022,18:10,Windy,Buffet,Metropolitian,31
0x2805,23-03-2022,21:55,Cloudy,Meal,Metropolitian,46
0x9e2c,21-03-2022,9:55,Windy,Meal,Metropolitian,15
0xcadf,14-02-2022,17:15,Windy,Snack,Urban,21
0x9e52,29-03-2022,23:40,Fog,Buffet,Metropolitian,38
0x16e0,6/3/2022,17:50,Fog,Meal,Urban,29
0x25e2,9/3/2022,0.833333333,Cloudy,Drinks,Metropolitian,21
0x4f87,16-03-2022,22:10,Fog,Buffet,Metropolitian,27
0x47e8,10/3/2022,20:25,Sandstorms,Buffet,Metropolitian,34
0x217c,12/3/2022,18:30,Windy,Meal,Metropolitian,34
0x7166,27-03-2022,20:45,Cloudy,Buffet,Metropolitian,44
0x2f2e,27-03-2022,23:10,Sandstorms,Drinks,Urban,20
0x410e,19-03-2022,20:10,Fog,Snack,Metropolitian,28
0x8edf,16-03-2022,18:55,Windy,Buffet,Urban,15
0x7ab8,1/3/2022,20:55,Fog,Meal,Metropolitian,26
0x973e,5/3/2022,23:20,Windy,Drinks,Metropolitian,10
0x54dc,16-03-2022,20:10,Windy,Meal,Metropolitian,37
0x2cd0,12/3/2022,17:15,Sandstorms,Drinks,Metropolitian,23
0xbb87,15-03-2022,22:10,Stormy,Drinks,Metropolitian,11
0x2518,19-03-2022,10:55,Stormy,Meal,Metropolitian,18
0x8a8d,16-03-2022,18:25,Sandstorms,Buffet,Metropolitian,24
0x4c15,1/3/2022,14:40,Fog,Drinks,Urban,27
0xb70a,7/3/2022,19:30,Sunny,Buffet,Metropolitian,18
0x27c2,14-03-2022,22:50,Fog,Meal,Metropolitian,33
0xdd15,11/2/2022,22:40,Stormy,Snack,Urban,15
0xdbb7,17-02-2022,8:55,Fog,Drinks,Metropolitian,16
0xc467,12/2/2022,18:40,Stormy,Buffet,Metropolitian,30
0x8012,6/3/2022,17:10,Windy,Snack,Metropolitian,17
0x540d,8/3/2022,19:45,Sunny,Meal,Metropolitian,19
0x44e4,10/3/2022,17:45,Sunny,Drinks,Metropolitian,17
0x97c2,10/3/2022,19:40,Sunny,Drinks,Metropolitian,14
0x5e7,3/3/2022,NaN,NaN,Meal,NaN,14
0x6203,6/4/2022,23:45,Stormy,Buffet,Metropolitian,21
0x5a70,27-03-2022,21:45,Sunny,Drinks,Metropolitian,16
0xb4ec,14-03-2022,0.791666667,Cloudy,Meal,Metropolitian,43
0x10ed,17-03-2022,14:40,Fog,Meal,Metropolitian,30
0xd764,11/2/2022,12:20,Sunny,Snack,Metropolitian,20
0x5a89,5/4/2022,17:10,Stormy,Buffet,Metropolitian,20
0xa630,26-03-2022,17:50,Sandstorms,Drinks,Urban,10
0x64bd,1/3/2022,10:35,Sunny,Drinks,NaN,10
0x7367,27-03-2022,21:45,Stormy,Buffet,Metropolitian,38
0xaddb,6/3/2022,22:50,Stormy,Meal,Metropolitian,28
0x674c,26-03-2022,14:30,Sunny,Snack,Urban,28
0x86d6,16-03-2022,0.916666667,Fog,Meal,Metropolitian,43
0xc539,14-02-2022,18:45,Stormy,Drinks,Metropolitian,39
0x1ba2,6/4/2022,22:30,Sunny,Drinks,Urban,25
0xdfcc,16-02-2022,21:25,Cloudy,Snack,Metropolitian,30
0xdeda,14-02-2022,18:30,Cloudy,Buffet,Metropolitian,31
0x9a93,21-03-2022,19:35,Sunny,Snack,Urban,50
0x4e56,31-03-2022,23:35,Sunny,Drinks,Metropolitian,44
0x1f04,29-03-2022,20:40,Fog,Snack,Urban,43
0x364d,12/3/2022,23:30,Sandstorms,Drinks,Metropolitian,24
0x857a,20-03-2022,22:25,Stormy,Drinks,Metropolitian,12
0x6294,30-03-2022,13:35,Fog,Drinks,Metropolitian,32
0x49a1,27-03-2022,17:15,Stormy,Snack,Metropolitian,20
0xb175,1/3/2022,11:15,Cloudy,Meal,Metropolitian,28
0x201e,7/3/2022,20:10,Sunny,Meal,Metropolitian,28
0x1641,24-03-2022,8:15,Sandstorms,Buffet,Metropolitian,23
0x5961,2/3/2022,21:30,Fog,Buffet,Metropolitian,48
0xdd16,13-02-2022,0.583333333,Stormy,Buffet,Metropolitian,30
0x519,6/3/2022,NaN,Windy,Buffet,Metropolitian,20
0xa35c,4/4/2022,18:50,Fog,Meal,Metropolitian,30
0x18ea,15-03-2022,9:10,Stormy,Snack,Urban,20
0x40c6,14-03-2022,1,Fog,Meal,NaN,20
0x2565,17-03-2022,8:40,Sandstorms,Drinks,Urban,22
0x678f,15-03-2022,12:40,Cloudy,Drinks,Metropolitian,33
0x9899,5/3/2022,12:45,Windy,Drinks,Metropolitian,32
0xaac2,16-03-2022,17:10,Windy,Buffet,NaN,21
0x72f8,12/3/2022,17:25,Sunny,Buffet,Metropolitian,29
0xb99e,29-03-2022,23:45,Stormy,Buffet,Metropolitian,10
0x29c5,30-03-2022,22:30,Sandstorms,Drinks,Metropolitian,22
0x6554,18-03-2022,0.791666667,Cloudy,Meal,Metropolitian,31
0x67e,18-03-2022,NaN,Sandstorms,Drinks,Urban,15
0x86a7,26-03-2022,12:10,Cloudy,Drinks,Metropolitian,31
0x9173,6/3/2022,21:15,Stormy,Snack,Metropolitian,46
0x8f9c,24-03-2022,17:20,Cloudy,Snack,Metropolitian,26
0x751d,27-03-2022,17:50,Fog,Snack,NaN,44
0x5f7,1/4/2022,NaN,Cloudy,Snack,Urban,18
0xa2de,24-03-2022,19:30,Stormy,Meal,Metropolitian,24
0xdda2,14-02-2022,0.875,Sandstorms,Buffet,Urban,37
0x259f,9/3/2022,8:25,Stormy,Drinks,Metropolitian,31
0x3175,3/3/2022,17:30,Stormy,Drinks,Metropolitian,27
0x28bb,19-03-2022,23:15,Windy,Meal,Metropolitian,19
0x595f,26-03-2022,11:30,Windy,Snack,Urban,13
0x52ad,26-03-2022,21:25,Windy,Drinks,Metropolitian,41
0xb2e3,1/3/2022,9:35,Cloudy,Buffet,Metropolitian,28
0x61e8,14-03-2022,21:55,Stormy,Buffet,Metropolitian,18
0x80ec,21-03-2022,9:35,Cloudy,Buffet,Urban,16
0xb8c3,26-03-2022,11:50,Fog,Drinks,Metropolitian,32
0xbf0b,12/2/2022,NaN,Sunny,Buffet,Urban,16
0xb9d4,4/4/2022,19:10,Stormy,Snack,Urban,24
0x9696,27-03-2022,20:25,Sunny,Meal,Urban,26
0x57ff,11/3/2022,20:20,Stormy,Snack,Metropolitian,11
0xcca2,12/2/2022,0.833333333,Sunny,Meal,Urban,16
0x1d80,16-03-2022,20:35,Cloudy,Buffet,Metropolitian,45
0xb3a4,23-03-2022,23:15,Cloudy,Meal,Metropolitian,40
0x48b2,3/4/2022,8:50,Stormy,Snack,Urban,18
0x8edc,11/3/2022,0.583333333,Sandstorms,Buffet,Urban,20
0x76f,4/4/2022,20:30,Cloudy,Meal,Metropolitian,41
0x218c,11/3/2022,0.875,Sandstorms,Buffet,Metropolitian,26
0xc911,16-02-2022,22:35,Cloudy,Meal,Metropolitian,34
0x3be1,5/4/2022,23:40,Sunny,Drinks,Metropolitian,24
0x401e,6/3/2022,21:55,Sunny,Buffet,Urban,16
0x3a21,19-03-2022,17:50,Sandstorms,Drinks,Metropolitian,28
0xdac7,13-02-2022,0.958333333,Windy,Meal,Metropolitian,21
0xcaa0,17-02-2022,20:40,Sandstorms,Drinks,Metropolitian,31
0xcc55,16-02-2022,21:35,Fog,Drinks,NaN,30
0xba8f,13-03-2022,23:25,Sandstorms,Buffet,Urban,17
0xd992,17-02-2022,22:20,Cloudy,Meal,Metropolitian,10
0x8fef,20-03-2022,17:55,Cloudy,Meal,Metropolitian,39
0xb359,1/4/2022,23:50,Stormy,Drinks,Metropolitian,27
0x1cdd,5/3/2022,10:10,Windy,Buffet,Metropolitian,16
0x63ce,24-03-2022,13:45,Windy,Drinks,Urban,28
0x299c,9/3/2022,23:50,Cloudy,Drinks,Metropolitian,15
0xbe4a,26-03-2022,15:55,Sandstorms,Buffet,Metropolitian,33
0x277a,4/4/2022,20:35,Cloudy,Buffet,NaN,41
0x77fc,26-03-2022,18:20,Windy,Drinks,Metropolitian,25
0xace3,6/3/2022,23:20,Sandstorms,Drinks,Metropolitian,20
0x9764,5/3/2022,19:25,Fog,Snack,Metropolitian,23
0x4277,3/3/2022,9:20,Fog,Drinks,Metropolitian,19
0x94f2,28-03-2022,0.416666667,Windy,Snack,Metropolitian,30
0x9e4,4/4/2022,22:20,Cloudy,Meal,Metropolitian,39
0x8cdb,15-03-2022,1,Cloudy,Meal,Urban,19
0x4111,4/3/2022,22:35,Fog,Buffet,Metropolitian,25
0x28d1,6/3/2022,17:55,Sunny,Buffet,Metropolitian,29
0x5dd5,1/4/2022,15:40,Sunny,Drinks,Metropolitian,18
0xd61e,14-02-2022,19:25,Fog,Snack,Metropolitian,35
0x4fbf,7/3/2022,17:55,Fog,Drinks,Urban,17
0xc367,15-02-2022,NaN,NaN,Buffet,Metropolitian,33
0x3a28,2/3/2022,0.875,Fog,Meal,Metropolitian,43
0x63e7,21-03-2022,8:10,Windy,Snack,Metropolitian,26
0x29b6,30-03-2022,10:55,Cloudy,Drinks,Metropolitian,12
0x401a,5/4/2022,23:45,Cloudy,Snack,NaN,16
0xa62f,25-03-2022,0.916666667,Fog,Meal,Metropolitian,45
0x9738,26-03-2022,0.791666667,Cloudy,Buffet,Metropolitian,15
0x4ba6,30-03-2022,23:35,Sunny,Snack,Metropolitian,20
0x643d,23-03-2022,20:55,Sandstorms,Meal,Metropolitian,29
0x124d,5/4/2022,13:35,Sunny,Snack,Metropolitian,15
0x68f7,4/3/2022,23:15,Sandstorms,Drinks,Metropolitian,24
0x2faa,5/4/2022,10:50,Sunny,Meal,Metropolitian,18
0xb9fb,26-03-2022,18:55,Sunny,Drinks,Metropolitian,15
0x3855,30-03-2022,18:55,Cloudy,Snack,Metropolitian,25
0x6e8b,27-03-2022,21:30,Windy,Buffet,Metropolitian,35
0xdfda,14-02-2022,23:50,Stormy,Buffet,Urban,26
0xc137,13-02-2022,10:40,Windy,Meal,Metropolitian,20
0x3114,5/3/2022,23:30,Sandstorms,Buffet,Urban,14
0x86d9,12/3/2022,0.75,Sandstorms,Buffet,Metropolitian,25
0x7f84,19-03-2022,10:35,Sunny,Meal,Urban,18
0x23b6,24-03-2022,0.875,Fog,Snack,Urban,25
0x2309,17-03-2022,9:35,Fog,Snack,Metropolitian,17
0x25ac,1/4/2022,21:25,Stormy,Drinks,Urban,12
0x13c7,8/3/2022,19:10,Sandstorms,Buffet,Metropolitian,32
0xd2d9,16-02-2022,22:15,Cloudy,Meal,Metropolitian,20
0xc6c8,14-02-2022,23:35,Sandstorms,Snack,Urban,21
0x7d12,14-03-2022,20:25,Cloudy,Meal,Metropolitian,43
0xae18,1/4/2022,22:50,Fog,Meal,Metropolitian,17
0x50f7,17-03-2022,16:10,Windy,Buffet,Metropolitian,17
0x947c,27-03-2022,22:40,Stormy,Buffet,NaN,21
0x4d6e,20-03-2022,17:20,Stormy,Meal,Metropolitian,15
0xca8b,12/2/2022,21:25,Windy,Meal,Urban,40
0x40d2,30-03-2022,19:30,Sunny,Meal,Metropolitian,24
0x8bfd,3/3/2022,17:55,Cloudy,Snack,Metropolitian,16
0x79da,30-03-2022,13:50,Stormy,Buffet,Metropolitian,47
0x4893,4/3/2022,18:45,Stormy,Snack,Metropolitian,24
0x5850,23-03-2022,19:40,Cloudy,Snack,Metropolitian,42
0x681e,3/4/2022,20:10,Sandstorms,Snack,Metropolitian,34
0x3035,19-03-2022,22:15,Sunny,Drinks,Metropolitian,28
0xc67,7/3/2022,22:45,Stormy,Meal,Metropolitian,32
0xc946,14-02-2022,22:55,Stormy,Snack,Metropolitian,22
0x2658,9/3/2022,11:25,Fog,Snack,Urban,25
0x97c3,2/4/2022,23:30,Stormy,Snack,Metropolitian,16
0xce4,7/3/2022,NaN,Sandstorms,Buffet,Metropolitian,23
0x407e,1/4/2022,10:45,Stormy,Snack,Metropolitian,23
0x371f,6/3/2022,21:40,Fog,Snack,Metropolitian,37
0x3c41,4/3/2022,23:20,Fog,Buffet,Urban,22
0x51c6,2/3/2022,19:30,Sunny,Snack,Metropolitian,25
0x3ec1,2/3/2022,18:35,Stormy,Meal,Metropolitian,32
0x94e9,10/3/2022,0.875,Sandstorms,Snack,Metropolitian,17
0xc453,13-02-2022,11:30,Fog,Meal,Metropolitian,25
0x1591,3/4/2022,8:15,Fog,Drinks,Metropolitian,24
0x1cea,11/3/2022,8:45,Sandstorms,Buffet,Urban,25
0x4932,18-03-2022,17:20,Windy,Meal,Metropolitian,21
0xa049,1/4/2022,18:25,Stormy,Drinks,Metropolitian,28
0xab1b,16-03-2022,19:50,Sunny,Snack,Metropolitian,24
0xa109,20-03-2022,17:30,Windy,Drinks,Metropolitian,24
0xb616,1/3/2022,23:50,Fog,Meal,Metropolitian,17
0xc1a4,17-02-2022,21:20,Sandstorms,Buffet,Metropolitian,36
0xd5df,11/2/2022,15:10,Fog,Snack,Metropolitian,18
0x833,30-03-2022,NaN,Cloudy,Drinks,Urban,11
0x29a8,8/3/2022,17:45,Sandstorms,Drinks,Metropolitian,29
0x3d65,12/3/2022,17:45,Fog,Snack,Metropolitian,42
0x3fc,6/3/2022,NaN,NaN,Drinks,Metropolitian,28
0x659a,5/3/2022,17:45,Sandstorms,Buffet,Metropolitian,34
0x49f2,20-03-2022,20:15,Sunny,Drinks,Metropolitian,34
0x282f,3/4/2022,23:30,Sunny,Meal,Urban,19
0xd469,11/2/2022,10:25,Sandstorms,Buffet,Metropolitian,18
0x414b,4/4/2022,17:45,Windy,Meal,Metropolitian,35
0xdb94,17-02-2022,8:45,Stormy,Snack,Metropolitian,26
0x31cc,1/3/2022,0.583333333,Stormy,Meal,Metropolitian,30
0x9854,16-03-2022,18:15,Stormy,Meal,Metropolitian,20
0xcc6d,14-02-2022,0.916666667,Sunny,Buffet,Metropolitian,18
0xc361,16-02-2022,20:45,Sandstorms,Drinks,Metropolitian,33
0xd904,18-02-2022,18:40,Cloudy,Meal,Urban,27
0xb032,17-03-2022,21:10,Sunny,Drinks,Metropolitian,43
0xd13b,11/2/2022,9:20,Cloudy,Meal,Metropolitian,21
0xb3a5,3/3/2022,9:30,Cloudy,Snack,Urban,20
0x1d13,1/4/2022,8:35,Stormy,Meal,Metropolitian,28
0xb9da,5/3/2022,8:45,Windy,Drinks,Metropolitian,10
0xb05e,2/4/2022,18:10,Stormy,Snack,Urban,35
0x23cb,1/4/2022,19:45,Cloudy,Drinks,Metropolitian,26
0xbfbc,13-02-2022,11:45,Fog,Meal,Metropolitian,21
0xa391,7/3/2022,21:30,Sunny,Drinks,Urban,20
0x3b97,31-03-2022,22:15,Sunny,Buffet,Metropolitian,28
0xd639,14-02-2022,23:10,Stormy,Buffet,Metropolitian,22
0x8b31,3/4/2022,9:20,Sandstorms,Drinks,Metropolitian,17
0x3583,29-03-2022,18:40,Stormy,Buffet,Metropolitian,28
0x283f,24-03-2022,14:15,Sunny,Drinks,Metropolitian,40
0x2e84,28-03-2022,22:50,Sunny,Buffet,Metropolitian,16
0xd078,13-02-2022,8:30,Stormy,Snack,Metropolitian,20
0xb7de,1/4/2022,14:55,Sandstorms,Meal,Metropolitian,27
0x65ed,7/3/2022,21:50,Fog,Meal,Metropolitian,21
0xa17f,14-03-2022,22:45,Fog,Buffet,Metropolitian,43
0xc960,11/2/2022,17:45,Sunny,Meal,Metropolitian,17
0x1777,19-03-2022,20:25,Cloudy,Drinks,Metropolitian,34
0x502b,9/3/2022,15:55,Fog,Meal,Metropolitian,15
0x3a9a,29-03-2022,21:25,Sandstorms,Drinks,Metropolitian,44
0x72a5,3/3/2022,18:50,Windy,Meal,Metropolitian,28
0x470e,6/3/2022,19:40,Fog,Snack,Metropolitian,40
0x63ef,3/4/2022,23:35,Cloudy,Buffet,Metropolitian,16
0x81db,30-03-2022,21:50,Windy,Snack,Metropolitian,27
0x53bf,14-03-2022,19:55,Sandstorms,Buffet,Metropolitian,18
0x3d1a,4/3/2022,22:55,Fog,Buffet,Metropolitian,36
0x86f6,14-03-2022,22:25,Windy,Drinks,Metropolitian,18
0xd021,17-02-2022,16:20,Stormy,Meal,Metropolitian,24
0x5676,13-03-2022,1,Cloudy,Snack,Urban,13
0xc64d,18-02-2022,20:20,Sandstorms,Meal,Metropolitian,24
0x50e4,10/3/2022,23:55,Sandstorms,Meal,Metropolitian,27
0x22b3,1/4/2022,8:45,Windy,Meal,Metropolitian,15
0xc2df,15-02-2022,15:10,Cloudy,Drinks,Urban,11
0x7f6e,28-03-2022,14:35,Windy,Snack,Metropolitian,30
0x5c4f,4/3/2022,19:10,Sandstorms,Buffet,Metropolitian,38
0x25fa,6/3/2022,22:20,Cloudy,Snack,Metropolitian,24
0x6fc9,12/3/2022,23:10,Sunny,Snack,Urban,36
0xa52d,11/3/2022,18:50,Cloudy,Snack,Urban,15
0x555c,10/3/2022,18:45,Fog,Buffet,Urban,35
0x100b,1/3/2022,11:40,Windy,Snack,Metropolitian,25
0x22dd,13-03-2022,22:30,Windy,Buffet,Metropolitian,31
0x929f,5/3/2022,9:10,Fog,Meal,Metropolitian,18
0xce74,12/2/2022,20:20,Fog,Buffet,Metropolitian,41
0x1fed,5/3/2022,20:30,Sunny,Snack,Urban,18
0x63d3,1/4/2022,10:50,Cloudy,Drinks,Urban,15
0x9b34,4/4/2022,23:55,Fog,Buffet,Urban,25
0x6a85,5/3/2022,11:30,Fog,Snack,NaN,31
0xbf59,18-02-2022,NaN,Sandstorms,Buffet,Metropolitian,42
0xb7cf,13-03-2022,9:20,Cloudy,Drinks,Metropolitian,15
0x3d8b,12/3/2022,23:10,Windy,Snack,Urban,10
0x9509,14-03-2022,23:20,Sunny,Meal,NaN,28
0xb982,15-03-2022,10:45,Windy,Drinks,Metropolitian,19
0x30c1,24-03-2022,14:20,Cloudy,Meal,Metropolitian,28
0x33a9,5/3/2022,17:40,Windy,Meal,Metropolitian,30
0x1e1c,31-03-2022,23:30,Windy,Drinks,Metropolitian,20
0x7c3a,4/4/2022,17:50,Sandstorms,Buffet,Metropolitian,20
0x6193,10/3/2022,NaN,Stormy,Meal,Metropolitian,25
0x6dab,25-03-2022,20:50,Cloudy,Snack,Metropolitian,35
0x8fc,9/3/2022,20:25,Stormy,Buffet,Metropolitian,31
0x11a9,4/3/2022,17:40,Windy,Snack,Metropolitian,32
0x9880,5/4/2022,11:10,Sandstorms,Snack,Metropolitian,23
0xc37a,15-02-2022,NaN,Stormy,Snack,Metropolitian,36
0x52d9,3/3/2022,8:55,Fog,Meal,Metropolitian,19
0x8df6,20-03-2022,18:30,Fog,Drinks,Metropolitian,34
0x1d4c,6/3/2022,19:45,Stormy,Drinks,Metropolitian,33
0x885b,3/4/2022,8:25,Stormy,Snack,Urban,11
0x8543,5/3/2022,19:45,Cloudy,Buffet,Metropolitian,25
0xca0a,15-02-2022,14:30,Fog,Drinks,Urban,21
0xcb51,13-02-2022,20:20,Sandstorms,Drinks,Metropolitian,27
0x43ec,6/3/2022,17:40,Stormy,Drinks,Metropolitian,24
0x59c8,27-03-2022,0.75,Sunny,Drinks,Metropolitian,27
0xaa07,25-03-2022,22:15,Stormy,Snack,Metropolitian,20
0x4b31,2/4/2022,0.958333333,Sunny,Buffet,Metropolitian,29
0x53e1,6/3/2022,23:30,Sunny,Drinks,Metropolitian,40
0x29d7,21-03-2022,21:50,Cloudy,Snack,Metropolitian,29
0xe14a,11/2/2022,17:20,Stormy,Drinks,Metropolitian,31
0x4116,7/3/2022,13:15,Stormy,Drinks,Metropolitian,24
0x49c4,9/3/2022,10:40,Cloudy,Buffet,Urban,16
0xa81b,29-03-2022,20:25,Cloudy,Buffet,Metropolitian,44
0x5087,29-03-2022,20:25,Cloudy,Snack,Metropolitian,39
0xccf7,18-02-2022,0.958333333,Sunny,Drinks,Metropolitian,31
0xddc0,18-02-2022,20:25,Sunny,Meal,Urban,15
0xb99d,26-03-2022,21:55,Sandstorms,Meal,Metropolitian,34
0x810,6/4/2022,NaN,NaN,Drinks,Metropolitian,35
0x670e,19-03-2022,17:45,Sunny,Drinks,Urban,27
0xaebe,25-03-2022,20:20,Fog,Drinks,Metropolitian,34
0x785f,19-03-2022,10:15,Stormy,Drinks,Metropolitian,23
0x4df2,3/3/2022,22:35,Sandstorms,Snack,Urban,13
0x98a4,14-03-2022,23:25,Windy,Buffet,Metropolitian,26
0xa481,3/4/2022,0.916666667,Stormy,Meal,Metropolitian,49
0xa9bd,30-03-2022,0.833333333,Stormy,Meal,Metropolitian,32
0x8091,30-03-2022,11:30,Stormy,Drinks,Metropolitian,38
0x208d,18-03-2022,23:35,Cloudy,Meal,Metropolitian,27
0x1bc2,26-03-2022,9:45,Sandstorms,Snack,Metropolitian,23
0x2ad3,19-03-2022,9:15,Sunny,Drinks,Metropolitian,21
0x3c93,21-03-2022,23:25,Sunny,Drinks,Urban,19
0x3de7,14-03-2022,19:40,Sunny,Snack,Metropolitian,28
0x8534,17-03-2022,23:30,Sunny,Meal,Metropolitian,19
0x62bf,30-03-2022,9:20,Cloudy,Meal,Metropolitian,20
0x8adb,1/3/2022,20:10,Stormy,Buffet,Metropolitian,12
0x537d,27-03-2022,18:15,Windy,Meal,Metropolitian,32
0x1254,13-03-2022,22:40,Fog,Snack,Urban,15
0x1eba,10/3/2022,NaN,Sunny,Drinks,Metropolitian,28
0xa514,27-03-2022,23:10,Sandstorms,Buffet,Metropolitian,21
0xd3d7,12/2/2022,20:50,Stormy,Meal,Metropolitian,40
0x226e,1/4/2022,0.458333333,Sandstorms,Meal,Metropolitian,21
0xc462,14-02-2022,0.791666667,Cloudy,Buffet,Metropolitian,34
0x4820,2/4/2022,20:25,Cloudy,Drinks,Metropolitian,39
0x1e36,3/4/2022,17:25,Stormy,Snack,Metropolitian,27
0x14a8,17-03-2022,10:10,Fog,Drinks,Urban,23
0xe148,13-02-2022,22:45,Cloudy,Snack,Metropolitian,18
0x532b,4/3/2022,18:10,Fog,Buffet,Metropolitian,41
0xb83a,11/3/2022,19:40,Fog,Buffet,Metropolitian,28
0x63aa,28-03-2022,15:40,Cloudy,Meal,Metropolitian,19
0x6ce3,3/4/2022,18:50,Sandstorms,Buffet,Metropolitian,32
0xdcbb,16-02-2022,17:10,Cloudy,Snack,Metropolitian,35
0x1e6b,20-03-2022,20:35,Windy,Buffet,Metropolitian,26
0x9819,26-03-2022,19:40,Windy,Snack,Urban,22
0x62f1,13-03-2022,21:15,Stormy,Drinks,Urban,33
0x19e7,23-03-2022,19:50,Sandstorms,Buffet,Metropolitian,40
0x8147,25-03-2022,22:15,Cloudy,Snack,Urban,22
0x5ccc,9/3/2022,22:25,Windy,Snack,Metropolitian,27
0xbb66,6/4/2022,19:10,Fog,Meal,Metropolitian,38
0xd4e3,13-02-2022,23:35,Stormy,Meal,Urban,22
0x60de,13-03-2022,9:55,Sandstorms,Drinks,Metropolitian,19
0x82f1,7/3/2022,9:25,Fog,Drinks,Metropolitian,25
0xe181,14-02-2022,1,Stormy,Drinks,Metropolitian,25
0x6360,25-03-2022,21:20,Windy,Meal,Urban,42
0x1c99,12/3/2022,17:45,Windy,Meal,Urban,20
0x7b3d,15-03-2022,8:50,Sandstorms,Meal,Metropolitian,17
0x8a7b,1/3/2022,23:10,Sunny,Buffet,Metropolitian,19
0x4c80,3/3/2022,11:40,Sunny,Buffet,Metropolitian,23
0x15d5,5/4/2022,10:35,Sandstorms,Drinks,Metropolitian,22
0xb40d,25-03-2022,20:45,Cloudy,Drinks,Metropolitian,48
0xa6a4,19-03-2022,19:15,Sunny,Meal,Metropolitian,16
0x83e,9/3/2022,8:30,Cloudy,Snack,Metropolitian,19
0x61f1,20-03-2022,21:30,Sunny,Drinks,Metropolitian,33
0x2536,29-03-2022,21:25,Cloudy,Snack,Metropolitian,38
0x2732,26-03-2022,23:15,Fog,Buffet,Urban,27
0x24a6,9/3/2022,8:45,Stormy,Snack,Metropolitian,10
0x5a43,4/4/2022,19:40,Sandstorms,Drinks,Metropolitian,28
0x7920,20-03-2022,17:45,Windy,Drinks,Metropolitian,29
0xa822,8/3/2022,18:10,Sunny,Snack,Metropolitian,12
0x7cf2,26-03-2022,21:15,Sandstorms,Snack,Metropolitian,28
0x603a,4/3/2022,17:55,Windy,Meal,Metropolitian,25
0x868c,4/3/2022,17:15,Sunny,Drinks,Metropolitian,14
0x32f6,14-03-2022,18:35,Sandstorms,Buffet,Metropolitian,45
0xe18c,18-02-2022,17:50,Cloudy,Buffet,Metropolitian,37
0x4250,20-03-2022,NaN,Sandstorms,Snack,Urban,24
0x46f6,3/4/2022,12:55,Cloudy,Drinks,Urban,23
0xc08e,12/2/2022,17:40,Fog,Snack,Metropolitian,38
0x6bef,2/4/2022,18:15,Sunny,Drinks,NaN,21
0xd2c1,16-02-2022,23:10,Cloudy,Snack,NaN,24
0xc06b,13-02-2022,9:15,Sandstorms,Buffet,Metropolitian,28
0x8521,16-03-2022,23:20,Sandstorms,Buffet,Metropolitian,18
0xc170,16-02-2022,19:20,Fog,Drinks,Metropolitian,40
0xa3b1,1/4/2022,23:25,Sunny,Buffet,Metropolitian,16
0xa7cf,5/3/2022,21:35,Windy,Meal,Metropolitian,40
0xb4fc,7/3/2022,20:35,Cloudy,Buffet,Metropolitian,31
0x49f,31-03-2022,NaN,NaN,Snack,Metropolitian,38
0x290f,11/3/2022,17:30,Sandstorms,Snack,Metropolitian,11
0x9046,10/3/2022,21:15,Stormy,Meal,Metropolitian,18
0xe14d,18-02-2022,20:15,Windy,Drinks,Metropolitian,41
0xcf9a,15-02-2022,13:15,Cloudy,Meal,Metropolitian,32
0xca1e,17-02-2022,19:55,Cloudy,Drinks,Metropolitian,30
0x57dc,5/3/2022,22:35,Cloudy,Drinks,Metropolitian,18
0x5727,27-03-2022,20:20,Fog,Meal,Urban,39
0x8efc,15-03-2022,10:10,Fog,Snack,Metropolitian,19
0xc7bd,16-02-2022,19:25,Fog,Buffet,Metropolitian,35
0xb3a8,1/3/2022,19:25,Sunny,Snack,Metropolitian,46
0xbc2e,10/3/2022,20:55,Cloudy,Meal,Metropolitian,47
0x8b8b,18-03-2022,22:55,Fog,Meal,Metropolitian,23
0x8d1b,25-03-2022,21:20,Sunny,Snack,Metropolitian,15
0xb1e8,27-03-2022,19:15,Cloudy,Snack,Metropolitian,45
0x7247,17-03-2022,10:45,Sunny,Buffet,Metropolitian,17
0x5fb8,17-03-2022,16:40,Sandstorms,Buffet,Metropolitian,21
0x3b7d,3/3/2022,0.958333333,Cloudy,Snack,Metropolitian,19
0xd5b0,11/2/2022,20:30,Sandstorms,Drinks,Metropolitian,25
0x5fd,1/3/2022,NaN,NaN,Drinks,Metropolitian,27
0x12de,12/3/2022,21:45,Cloudy,Buffet,Metropolitian,37
0x9531,27-03-2022,0.791666667,Stormy,Meal,Metropolitian,28
0x9603,10/3/2022,0.958333333,Cloudy,Snack,Metropolitian,40
0x8e9e,5/3/2022,20:25,Stormy,Buffet,Metropolitian,25
0x5be5,17-03-2022,10:50,Windy,Buffet,Urban,19
0x36a1,12/3/2022,18:40,Sunny,Snack,Metropolitian,17
0xbc51,3/4/2022,22:55,Cloudy,Drinks,NaN,19
0xa5ea,14-03-2022,0.791666667,Fog,Snack,Metropolitian,27
0xd74c,15-02-2022,8:35,Sunny,Drinks,Urban,16
0x6a25,21-03-2022,18:20,Stormy,Meal,Urban,20
0x9666,17-03-2022,22:40,Sunny,Drinks,Metropolitian,18
